Year,Month,Province,Total_Population
2020,Aug,พระนครศรีอยุธยา,819088
2020,Sep,พระนครศรีอยุธยา,819088
2020,Oct,พระนครศรีอยุธยา,819088
2020,Nov,พระนครศรีอยุธยา,819088
2020,Dec,พระนครศรีอยุธยา,819088
2020,Jan,อ่างทอง,276584
2020,Feb,อ่างทอง,276584
2020,Mar,อ่างทอง,276584
2020,Apr,อ่างทอง,276584
2020,May,อ่างทอง,276584
2020,Jun,อ่างทอง,276584
2020,Jul,อ่างทอง,276584
2020,Aug,อ่างทอง,276584
2020,Sep,อ่างทอง,276584
2020,Oct,อ่างทอง,276584
2020,Nov,อ่างทอง,276584
2020,Dec,อ่างทอง,276584
2020,Jan,ลพบุรี,742928
2020,Feb,ลพบุรี,742928
2020,Mar,ลพบุรี,742928
2020,Apr,ลพบุรี,742928
2020,May,ลพบุรี,742928
2020,Jun,ลพบุรี,742928
2020,Jul,ลพบุรี,742928
2020,Aug,ลพบุรี,742928
2020,Sep,ลพบุรี,742928
2020,Oct,ลพบุรี,742928
2020,Nov,ลพบุรี,742928
2020,Dec,ลพบุรี,742928
2020,Jan,สิงห์บุรี,205898
2020,Feb,สิงห์บุรี,205898
2020,Mar,สิงห์บุรี,205898
2020,Apr,สิงห์บุรี,205898
2020,May,สิงห์บุรี,205898
2020,Jun,สิงห์บุรี,205898
2020,Jul,สิงห์บุรี,205898
2020,Aug,สิงห์บุรี,205898
2020,Sep,สิงห์บุรี,205898
2020,Oct,สิงห์บุรี,205898
2020,Nov,สิงห์บุรี,205898
2020,Dec,สิงห์บุรี,205898
2020,Jan,ชัยนาท,322477
2020,Feb,ชัยนาท,322477
2020,Mar,ชัยนาท,322477
2020,Apr,ชัยนาท,322477
2020,May,ชัยนาท,322477
2020,Jun,ชัยนาท,322477
2020,Jul,ชัยนาท,322477
2020,Aug,ชัยนาท,322477
2020,Sep,ชัยนาท,322477
2020,Oct,ชัยนาท,322477
2020,Nov,ชัยนาท,322477
2020,Dec,ชัยนาท,322477
2020,Jan,สระบุรี,643828
2020,Feb,สระบุรี,643828
2020,Mar,สระบุรี,643828
2020,Apr,สระบุรี,643828
2020,May,สระบุรี,643828
2020,Jun,สระบุรี,643828
2020,Jul,สระบุรี,643828
2020,Aug,สระบุรี,643828
2020,Sep,สระบุรี,643828
2020,Oct,สระบุรี,643828
2020,Nov,สระบุรี,643828
2020,Dec,สระบุรี,643828
2020,Jan,ชลบุรี,1566885
2020,Feb,ชลบุรี,1566885
2020,Mar,ชลบุรี,1566885
2020,Apr,ชลบุรี,1566885
2020,May,ชลบุรี,1566885
2020,Jun,ชลบุรี,1566885
2020,Jul,ชลบุรี,1566885
2020,Aug,ชลบุรี,1566885
2020,Sep,ชลบุรี,1566885
2020,Oct,ชลบุรี,1566885
2020,Nov,ชลบุรี,1566885
2020,Dec,ชลบุรี,1566885
2020,Jan,ระยอง,741524
2020,Feb,ระยอง,741524
2020,Mar,ระยอง,741524
2020,Apr,ระยอง,741524
2020,May,ระยอง,741524
2020,Jun,ระยอง,741524
2020,Jul,ระยอง,741524
2020,Aug,ระยอง,741524
2020,Sep,ระยอง,741524
2020,Oct,ระยอง,741524
2020,Nov,ระยอง,741524
2020,Dec,ระยอง,741524
2020,Jan,จันทบุรี,535559
2020,Feb,จันทบุรี,535559
2020,Mar,จันทบุรี,535559
2020,Apr,จันทบุรี,535559
2020,May,จันทบุรี,535559
2020,Jun,จันทบุรี,535559
2020,Jul,จันทบุรี,535559
2020,Aug,จันทบุรี,535559
2020,Sep,จันทบุรี,535559
2020,Oct,จันทบุรี,535559
2020,Nov,จันทบุรี,535559
2020,Dec,จันทบุรี,535559
2020,Jan,ตราด,228536
2020,Feb,ตราด,228536
2020,Mar,ตราด,228536
2020,Apr,ตราด,228536
2020,May,ตราด,228536
2020,Jun,ตราด,228536
2020,Jul,ตราด,228536
2020,Aug,ตราด,228536
2020,Sep,ตราด,228536
2020,Oct,ตราด,228536
2020,Nov,ตราด,228536
2020,Dec,ตราด,228536
2020,Jan,ฉะเชิงเทรา,720718
2020,Feb,ฉะเชิงเทรา,720718
2020,Mar,ฉะเชิงเทรา,720718
2020,Apr,ฉะเชิงเทรา,720718
2020,May,ฉะเชิงเทรา,720718
2020,Jun,ฉะเชิงเทรา,720718
2020,Jul,ฉะเชิงเทรา,720718
2020,Aug,ฉะเชิงเทรา,720718
2020,Sep,ฉะเชิงเทรา,720718
2020,Oct,ฉะเชิงเทรา,720718
2020,Nov,ฉะเชิงเทรา,720718
2020,Dec,ฉะเชิงเทรา,720718
2020,Jan,ปราจีนบุรี,493670
2020,Feb,ปราจีนบุรี,493670
2020,Mar,ปราจีนบุรี,493670
2020,Apr,ปราจีนบุรี,493670
2020,May,ปราจีนบุรี,493670
2020,Jun,ปราจีนบุรี,493670
2020,Jul,ปราจีนบุรี,493670
2020,Aug,ปราจีนบุรี,493670
2020,Sep,ปราจีนบุรี,493670
