Year,Month,Province,Total_Population,Total_Vehicles,New_Factories,Rainfall,PM2.5
2020,Jun,นครนายก,260081,136953.0,2,,12.0
2020,Jun,กาญจนบุรี,891976,413278.0,29,,8.0
2020,Jun,ราชบุรี,869313,520878.0,34,,12.75
2020,Jun,สุพรรณบุรี,838628,504003.0,28,,9.25
2020,Jun,ประจวบคีรีขันธ์,550678,346970.0,8,,11.0
2020,Jun,เพชรบุรี,482193,343939.0,25,,11.659692307692309
2020,Jun,นราธิวาส,804429,248016.0,2,,11.0
2020,Jun,นครศรีธรรมราช,1550721,645463.0,42,,12.25
2020,Jun,ภูเก็ต,414471,492767.0,14,,14.0
2020,Jun,ยะลา,538602,292796.0,6,,16.0
2020,Jun,สงขลา,1428609,859971.0,44,,16.5
2020,Jun,สุราษฎร์ธานี,1067726,645827.0,51,,13.0
2020,Jun,สตูล,324098,137124.0,10,,11.0
2020,Jun,ตรัง,640574,353915.0,27,,10.5
2020,Jun,ชุมพร,509208,307250.0,41,,11.659692307692309
2020,Jun,กระบี่,477770,259625.0,24,,11.659692307692309
2020,Jun,พัทลุง,523077,254037.0,23,,11.659692307692309
2020,Jun,ปัตตานี,726015,245329.0,7,,11.659692307692309
2020,Jun,ระนอง,194372,97894.0,15,,11.659692307692309
2020,Jun,พังงา,268229,127367.0,4,,11.659692307692309
2020,Jul,กรุงเทพมหานคร,5588222,10971799.0,64,,13.75
2020,Jul,นนทบุรี,1276745,189955.0,35,,9.5
2020,Jul,ปทุมธานี,1176412,175071.0,77,,11.0
2020,Jul,สมุทรปราการ,1351479,162670.0,205,,13.2
2020,Jul,สมุทรสาคร,586199,244894.0,288,,13.5
2020,Jul,นครปฐม,920729,504023.0,116,,8.0
2020,Jul,พระนครศรีอยุธยา,819088,496186.0,55,,10.0
2020,Jul,สระบุรี,643828,448216.0,56,,15.0
2020,Jul,ลพบุรี,742928,440032.0,27,,12.333333333333334
2020,Jul,สิงห์บุรี,205898,141577.0,6,,12.0
2020,Jul,อ่างทอง,276584,157781.0,8,,10.675179487179488
2020,Jul,ชัยนาท,322477,177321.0,14,,10.675179487179488
2020,Jul,สมุทรสงคราม,192052,80262.0,2,,8.25
2020,Jul,นครสวรรค์,1040308,596923.0,30,,15.0
2020,Jul,อุทัยธานี,325868,184277.0,6,,13.333333333333334
2020,Jul,เชียงราย,1295026,772662.0,37,,9.0
2020,Jul,เชียงใหม่,1784370,1532297.0,39,,7.0
2020,Jul,น่าน,476727,247117.0,5,,8.5
2020,Jul,พะเยา,467356,277340.0,17,,8.0
2020,Jul,พิษณุโลก,849481,540424.0,23,,9.25
2020,Jul,แพร่,437350,268101.0,14,,10.0
2020,Jul,แม่ฮ่องสอน,284549,72894.0,0,,4.0
2020,Jul,ลำปาง,728964,469253.0,11,,8.25
2020,Jul,ลำพูน,402011,285919.0,16,,17.0
2020,Jul,ตาก,670265,245795.0,14,,6.0
2020,Jul,อุตรดิตถ์,448745,269791.0,8,,10.5
2020,Jul,สุโขทัย,587883,331662.0,13,,8.0
2020,Jul,พิจิตร,532310,296723.0,5,,9.666666666666666
2020,Jul,เพชรบูรณ์,981940,483356.0,32,,11.666666666666666
2020,Jul,กำแพงเพชร,714118,375536.0,32,,8.0
2020,Jul,ขอนแก่น,1794531,903795.0,50,,16.0
2020,Jul,นครราชสีมา,2633207,1422803.0,73,,14.0
2020,Jul,นครพนม,717201,225012.0,12,,10.0
2020,Jul,เลย,638736,292317.0,4,,10.0
2020,Jul,หนองคาย,517435,215279.0,12,,11.5
2020,Jul,อุบลราชธานี,1866697,779306.0,52,,9.5
2020,Jul,สกลนคร,1146936,513331.0,18,,7.5
2020,Jul,อุดรธานี,1567983,718683.0,31,,8.5
2020,Jul,บุรีรัมย์,1581184,535692.0,19,,7.333333333333333
2020,Jul,มุกดาหาร,350911,169017.0,3,,12.666666666666666
2020,Jul,บึงกาฬ,422042,124700.0,18,,9.0
2020,Jul,กาฬสินธุ์,977175,308951.0,23,,16.0
2020,Jul,ชัยภูมิ,1124924,388084.0,11,,9.0
2020,Jul,ยโสธร,534500,219548.0,17,,9.0
2020,Jul,อำนาจเจริญ,376195,133067.0,9,,7.0
2020,Jul,สุรินทร์,1378221,486776.0,17,,7.0
2020,Jul,ศรีสะเกษ,1458580,438534.0,12,,7.0
2020,Jul,ร้อยเอ็ด,1298640,430561.0,25,,10.675179487179488
2020,Jul,มหาสารคาม,953660,367058.0,16,,10.675179487179488
2020,Jul,หนองบัวลำภู,509470,166625.0,3,,10.675179487179488
2020,Jul,ฉะเชิงเทรา,720718,426248.0,112,,11.0
2020,Jul,ชลบุรี,1566885,1655116.0,251,,11.0
2020,Jul,ตราด,228536,134286.0,10,,8.25
2020,Jul,ระยอง,741524,784884.0,90,,9.6
2020,Jul,สระแก้ว,560925,262575.0,5,,7.0
2020,Jul,ปราจีนบุรี,493670,279467.0,35,,13.0
2020,Jul,จันทบุรี,535559,416371.0,14,,8.666666666666666
2020,Jul,นครนายก,260081,136953.0,2,,12.0
2020,Jul,กาญจนบุรี,891976,413278.0,29,,8.0
2020,Jul,ราชบุรี,869313,520878.0,34,,10.0
2020,Jul,สุพรรณบุรี,838628,504003.0,28,,9.0
2020,Jul,ประจวบคีรีขันธ์,550678,346970.0,8,,9.333333333333334
2020,Jul,เพชรบุรี,482193,343939.0,25,,10.675179487179488
2020,Jul,นราธิวาส,804429,248016.0,2,,11.0
2020,Jul,นครศรีธรรมราช,1550721,645463.0,42,,12.0
2020,Jul,ภูเก็ต,414471,492767.0,14,,14.0
2020,Jul,ยะลา,538602,292796.0,6,,10.0
2020,Jul,สงขลา,1428609,859971.0,44,,19.0
2020,Jul,สุราษฎร์ธานี,1067726,645827.0,51,,14.0
2020,Jul,สตูล,324098,137124.0,10,,9.0
2020,Jul,ตรัง,640574,353915.0,27,,12.0
2020,Jul,ชุมพร,509208,307250.0,41,,10.675179487179488
2020,Jul,กระบี่,477770,259625.0,24,,10.675179487179488
2020,Jul,พัทลุง,523077,254037.0,23,,10.675179487179488
2020,Jul,ปัตตานี,726015,245329.0,7,,10.675179487179488
2020,Jul,ระนอง,194372,97894.0,15,,10.675179487179488
2020,Jul,พังงา,268229,127367.0,4,,10.675179487179488
2020,Aug,กรุงเทพมหานคร,5588222,10971799.0,64,,14.166666666666666
2020,Aug,นนทบุรี,1276745,189955.0,35,,10.5
2020,Aug,ปทุมธานี,1176412,175071.0,77,,13.0
2020,Aug,สมุทรปราการ,1351479,162670.0,205,,14.2
2020,Aug,สมุทรสาคร,586199,244894.0,288,,14.5
2020,Aug,นครปฐม,920729,504023.0,116,,8.0
2020,Aug,พระนครศรีอยุธยา,819088,496186.0,55,,12.0
2020,Aug,สระบุรี,643828,448216.0,56,,17.0
2020,Aug,ลพบุรี,742928,440032.0,27,,15.0
2020,Aug,สิงห์บุรี,205898,141577.0,6,,13.0
2020,Aug,อ่างทอง,276584,157781.0,8,,11.643538461538462
2020,Aug,ชัยนาท,322477,177321.0,14,,11.643538461538462
2020,Aug,สมุทรสงคราม,192052,80262.0,2,,9.0
2020,Aug,นครสวรรค์,1040308,596923.0,30,,12.0
2020,Aug,อุทัยธานี,325868,184277.0,6,,13.333333333333334
2020,Aug,เชียงราย,1295026,772662.0,37,,8.5
2020,Aug,เชียงใหม่,1784370,1532297.0,39,,9.0
2020,Aug,น่าน,476727,247117.0,5,,7.5
2020,Aug,พะเยา,467356,277340.0,17,,7.0
2020,Aug,พิษณุโลก,849481,540424.0,23,,12.0
2020,Aug,แพร่,437350,268101.0,14,,9.0
2020,Aug,แม่ฮ่องสอน,284549,72894.0,0,,5.0
2020,Aug,ลำปาง,728964,469253.0,11,,7.0
2020,Aug,ลำพูน,402011,285919.0,16,,19.0
2020,Aug,ตาก,670265,245795.0,14,,7.0
2020,Aug,อุตรดิตถ์,448745,269791.0,8,,12.25
2020,Aug,สุโขทัย,587883,331662.0,13,,9.0
2020,Aug,พิจิตร,532310,296723.0,5,,11.0
2020,Aug,เพชรบูรณ์,981940,483356.0,32,,12.333333333333334
2020,Aug,กำแพงเพชร,714118,375536.0,32,,9.0
2020,Aug,ขอนแก่น,1794531,903795.0,50,,16.0
2020,Aug,นครราชสีมา,2633207,1422803.0,73,,15.0
2020,Aug,นครพนม,717201,225012.0,12,,12.0
2020,Aug,เลย,638736,292317.0,4,,9.0
2020,Aug,หนองคาย,517435,215279.0,12,,11.75
2020,Aug,อุบลราชธานี,1866697,779306.0,52,,10.25
2020,Aug,สกลนคร,1146936,513331.0,18,,9.25
2020,Aug,อุดรธานี,1567983,718683.0,31,,10.5
2020,Aug,บุรีรัมย์,1581184,535692.0,19,,8.333333333333334
2020,Aug,มุกดาหาร,350911,169017.0,3,,15.333333333333334
2020,Aug,บึงกาฬ,422042,124700.0,18,,9.0
2020,Aug,กาฬสินธุ์,977175,308951.0,23,,18.0
2020,Aug,ชัยภูมิ,1124924,388084.0,11,,11.0
2020,Aug,ยโสธร,534500,219548.0,17,,13.0
2020,Aug,อำนาจเจริญ,376195,133067.0,9,,15.0
2020,Aug,สุรินทร์,1378221,486776.0,17,,7.0
2020,Aug,ศรีสะเกษ,1458580,438534.0,12,,8.0
2020,Aug,ร้อยเอ็ด,1298640,430561.0,25,,11.643538461538462
2020,Aug,มหาสารคาม,953660,367058.0,16,,11.643538461538462
2020,Aug,หนองบัวลำภู,509470,166625.0,3,,11.643538461538462
2020,Aug,ฉะเชิงเทรา,720718,426248.0,112,,11.0
2020,Aug,ชลบุรี,1566885,1655116.0,251,,11.666666666666666
2020,Aug,ตราด,228536,134286.0,10,,10.25
2020,Aug,ระยอง,741524,784884.0,90,,10.0
2020,Aug,สระแก้ว,560925,262575.0,5,,8.0
2020,Aug,ปราจีนบุรี,493670,279467.0,35,,14.0
2020,Aug,จันทบุรี,535559,416371.0,14,,8.333333333333334
2020,Aug,นครนายก,260081,136953.0,2,,12.0
2020,Aug,กาญจนบุรี,891976,413278.0,29,,9.0
2020,Aug,ราชบุรี,869313,520878.0,34,,10.0
2020,Aug,สุพรรณบุรี,838628,504003.0,28,,11.5
2020,Aug,ประจวบคีรีขันธ์,550678,346970.0,8,,9.666666666666666
2020,Aug,เพชรบุรี,482193,343939.0,25,,11.643538461538462
2020,Aug,นราธิวาส,804429,248016.0,2,,16.0
2020,Aug,นครศรีธรรมราช,1550721,645463.0,42,,12.25
2020,Aug,ภูเก็ต,414471,492767.0,14,,16.0
2020,Aug,ยะลา,538602,292796.0,6,,14.5
2020,Aug,สงขลา,1428609,859971.0,44,,21.0
2020,Aug,สุราษฎร์ธานี,1067726,645827.0,51,,13.0
2020,Aug,สตูล,324098,137124.0,10,,12.0
2020,Aug,ตรัง,640574,353915.0,27,,9.5
2020,Aug,ชุมพร,509208,307250.0,41,,11.643538461538462
2020,Aug,กระบี่,477770,259625.0,24,,11.643538461538462
2020,Aug,พัทลุง,523077,254037.0,23,,11.643538461538462
2020,Aug,ปัตตานี,726015,245329.0,7,,11.643538461538462
2020,Aug,ระนอง,194372,97894.0,15,,11.643538461538462
2020,Aug,พังงา,268229,127367.0,4,,11.643538461538462
2020,Sep,กรุงเทพมหานคร,5588222,10971799.0,64,,14.083333333333334
2020,Sep,นนทบุรี,1276745,189955.0,35,,9.5
2020,Sep,ปทุมธานี,1176412,175071.0,77,,12.0
2020,Sep,สมุทรปราการ,1351479,162670.0,205,,13.8
2020,Sep,สมุทรสาคร,586199,244894.0,288,,13.0
2020,Sep,นครปฐม,920729,504023.0,116,,8.0
2020,Sep,พระนครศรีอยุธยา,819088,496186.0,55,,11.0
2020,Sep,สระบุรี,643828,448216.0,56,,17.0
2020,Sep,ลพบุรี,742928,440032.0,27,,14.333333333333334
2020,Sep,สิงห์บุรี,205898,141577.0,6,,16.0
2020,Sep,อ่างทอง,276584,157781.0,8,,11.182065268065267
2020,Sep,ชัยนาท,322477,177321.0,14,,11.182065268065267
2020,Sep,สมุทรสงคราม,192052,80262.0,2,,9.25
2020,Sep,นครสวรรค์,1040308,596923.0,30,,13.0
2020,Sep,อุทัยธานี,325868,184277.0,6,,12.666666666666666
2020,Sep,เชียงราย,1295026,772662.0,37,,10.5
2020,Sep,เชียงใหม่,1784370,1532297.0,39,,10.0
2020,Sep,น่าน,476727,247117.0,5,,9.0
2020,Sep,พะเยา,467356,277340.0,17,,10.0
2020,Sep,พิษณุโลก,849481,540424.0,23,,8.0
2020,Sep,แพร่,437350,268101.0,14,,11.0
2020,Sep,แม่ฮ่องสอน,284549,72894.0,0,,5.0
2020,Sep,ลำปาง,728964,469253.0,11,,8.75
2020,Sep,ลำพูน,402011,285919.0,16,,19.0
2020,Sep,ตาก,670265,245795.0,14,,6.0
2020,Sep,อุตรดิตถ์,448745,269791.0,8,,10.5
2020,Sep,สุโขทัย,587883,331662.0,13,,7.333333333333333
2020,Sep,พิจิตร,532310,296723.0,5,,8.666666666666666
2020,Sep,เพชรบูรณ์,981940,483356.0,32,,10.333333333333334
2020,Sep,กำแพงเพชร,714118,375536.0,32,,7.333333333333333
2020,Sep,ขอนแก่น,1794531,903795.0,50,,17.0
2020,Sep,นครราชสีมา,2633207,1422803.0,73,,15.0
2020,Sep,นครพนม,717201,225012.0,12,,10.0
2020,Sep,เลย,638736,292317.0,4,,9.0
2020,Sep,หนองคาย,517435,215279.0,12,,9.5
2020,Sep,อุบลราชธานี,1866697,779306.0,52,,9.5
2020,Sep,สกลนคร,1146936,513331.0,18,,7.75
2020,Sep,อุดรธานี,1567983,718683.0,31,,9.25
2020,Sep,บุรีรัมย์,1581184,535692.0,19,,7.0
2020,Sep,มุกดาหาร,350911,169017.0,3,,13.0
2020,Sep,บึงกาฬ,422042,124700.0,18,,10.0
2020,Sep,กาฬสินธุ์,977175,308951.0,23,,15.0
2020,Sep,ชัยภูมิ,1124924,388084.0,11,,13.0
2020,Sep,ยโสธร,534500,219548.0,17,,15.0
2020,Sep,อำนาจเจริญ,376195,133067.0,9,,13.0
2020,Sep,สุรินทร์,1378221,486776.0,17,,8.0
2020,Sep,ศรีสะเกษ,1458580,438534.0,12,,7.0
2020,Sep,ร้อยเอ็ด,1298640,430561.0,25,,11.182065268065267
2020,Sep,มหาสารคาม,953660,367058.0,16,,11.182065268065267
2020,Sep,หนองบัวลำภู,509470,166625.0,3,,11.182065268065267
2020,Sep,ฉะเชิงเทรา,720718,426248.0,112,,10.0
2020,Sep,ชลบุรี,1566885,1655116.0,251,,11.666666666666666
2020,Sep,ตราด,228536,134286.0,10,,10.25
2020,Sep,ระยอง,741524,784884.0,90,,8.6
2020,Sep,สระแก้ว,560925,262575.0,5,,7.0
2020,Sep,ปราจีนบุรี,493670,279467.0,35,,14.0
2020,Sep,จันทบุรี,535559,416371.0,14,,8.0
2020,Sep,นครนายก,260081,136953.0,2,,13.0
2020,Sep,กาญจนบุรี,891976,413278.0,29,,8.0
2020,Sep,ราชบุรี,869313,520878.0,34,,8.0
2020,Sep,สุพรรณบุรี,838628,504003.0,28,,9.5
2020,Sep,ประจวบคีรีขันธ์,550678,346970.0,8,,9.333333333333334
2020,Sep,เพชรบุรี,482193,343939.0,25,,11.182065268065267
2020,Sep,นราธิวาส,804429,248016.0,2,,14.0
2020,Sep,นครศรีธรรมราช,1550721,645463.0,42,,12.0
2020,Sep,ภูเก็ต,414471,492767.0,14,,13.0
2020,Sep,ยะลา,538602,292796.0,6,,11.0
2020,Sep,สงขลา,1428609,859971.0,44,,22.0
2020,Sep,สุราษฎร์ธานี,1067726,645827.0,51,,10.0
2020,Sep,สตูล,324098,137124.0,10,,7.0
2020,Sep,ตรัง,640574,353915.0,27,,9.75
2020,Sep,ชุมพร,509208,307250.0,41,,11.182065268065267
2020,Sep,กระบี่,477770,259625.0,24,,11.182065268065267
2020,Sep,พัทลุง,523077,254037.0,23,,11.182065268065267
2020,Sep,ปัตตานี,726015,245329.0,7,,11.182065268065267
2020,Sep,ระนอง,194372,97894.0,15,,11.182065268065267
2020,Sep,พังงา,268229,127367.0,4,,11.182065268065267
2020,Oct,กรุงเทพมหานคร,5588222,10971799.0,64,,19.58333333333333
2020,Oct,นนทบุรี,1276745,189955.0,35,,15.0
2020,Oct,ปทุมธานี,1176412,175071.0,77,,15.0
2020,Oct,สมุทรปราการ,1351479,162670.0,205,,20.0
2020,Oct,สมุทรสาคร,586199,244894.0,288,,22.0
2020,Oct,นครปฐม,920729,504023.0,116,,14.0
2020,Oct,พระนครศรีอยุธยา,819088,496186.0,55,,14.0
2020,Oct,สระบุรี,643828,448216.0,56,,19.5
2020,Oct,ลพบุรี,742928,440032.0,27,,20.33333333333333
2020,Oct,สิงห์บุรี,205898,141577.0,6,,18.5
2020,Oct,อ่างทอง,276584,157781.0,8,,15.50441958041958
2020,Oct,ชัยนาท,322477,177321.0,14,,15.50441958041958
2020,Oct,สมุทรสงคราม,192052,80262.0,2,,17.5
2020,Oct,นครสวรรค์,1040308,596923.0,30,,14.0
2020,Oct,อุทัยธานี,325868,184277.0,6,,19.33333333333333
2020,Oct,เชียงราย,1295026,772662.0,37,,11.0
2020,Oct,เชียงใหม่,1784370,1532297.0,39,,9.0
2020,Oct,น่าน,476727,247117.0,5,,10.5
2020,Oct,พะเยา,467356,277340.0,17,,11.0
2020,Oct,พิษณุโลก,849481,540424.0,23,,13.25
2020,Oct,แพร่,437350,268101.0,14,,11.0
2020,Oct,แม่ฮ่องสอน,284549,72894.0,0,,7.0
2020,Oct,ลำปาง,728964,469253.0,11,,9.25
2020,Oct,ลำพูน,402011,285919.0,16,,20.0
2020,Oct,ตาก,670265,245795.0,14,,9.0
2020,Oct,อุตรดิตถ์,448745,269791.0,8,,13.75
2020,Oct,สุโขทัย,587883,331662.0,13,,13.0
2020,Oct,พิจิตร,532310,296723.0,5,,13.666666666666666
2020,Oct,เพชรบูรณ์,981940,483356.0,32,,15.666666666666666
2020,Oct,กำแพงเพชร,714118,375536.0,32,,12.0
2020,Oct,ขอนแก่น,1794531,903795.0,50,,19.0
2020,Oct,นครราชสีมา,2633207,1422803.0,73,,18.0
2020,Oct,นครพนม,717201,225012.0,12,,18.5
2020,Oct,เลย,638736,292317.0,4,,10.0
2020,Oct,หนองคาย,517435,215279.0,12,,17.75
2020,Oct,อุบลราชธานี,1866697,779306.0,52,,16.0
2020,Oct,สกลนคร,1146936,513331.0,18,,15.25
2020,Oct,อุดรธานี,1567983,718683.0,31,,16.0
2020,Oct,บุรีรัมย์,1581184,535692.0,19,,14.333333333333334
2020,Oct,มุกดาหาร,350911,169017.0,3,,19.33333333333333
2020,Oct,บึงกาฬ,422042,124700.0,18,,12.0
2020,Oct,กาฬสินธุ์,977175,308951.0,23,,25.0
2020,Oct,ชัยภูมิ,1124924,388084.0,11,,19.0
2020,Oct,ยโสธร,534500,219548.0,17,,17.5
2020,Oct,อำนาจเจริญ,376195,133067.0,9,,20.0
