Year,Month,Province,New_Factories
2020,Feb,ประจวบคีรีขันธ์,8
2020,Mar,ประจวบคีรีขันธ์,8
2020,Apr,ประจวบคีรีขันธ์,8
2020,May,ประจวบคีรีขันธ์,8
2020,Jun,ประจวบคีรีขันธ์,8
2020,Jul,ประจวบคีรีขันธ์,8
2020,Aug,ประจวบคีรีขันธ์,8
2020,Sep,ประจวบคีรีขันธ์,8
2020,Oct,ประจวบคีรีขันธ์,8
2020,Nov,ประจวบคีรีขันธ์,8
2020,Dec,ประจวบคีรีขันธ์,8
2021,Jan,ประจวบคีรีขันธ์,7
2021,Feb,ประจวบคีรีขันธ์,7
2021,Mar,ประจวบคีรีขันธ์,7
2021,Apr,ประจวบคีรีขันธ์,7
2021,May,ประจวบคีรีขันธ์,7
2021,Jun,ประจวบคีรีขันธ์,7
2021,Jul,ประจวบคีรีขันธ์,7
2021,Aug,ประจวบคีรีขันธ์,7
2021,Sep,ประจวบคีรีขันธ์,7
2021,Oct,ประจวบคีรีขันธ์,7
2021,Nov,ประจวบคีรีขันธ์,7
2021,Dec,ประจวบคีรีขันธ์,7
2022,Jan,ประจวบคีรีขันธ์,9
2022,Feb,ประจวบคีรีขันธ์,9
2022,Mar,ประจวบคีรีขันธ์,9
2022,Apr,ประจวบคีรีขันธ์,9
2022,May,ประจวบคีรีขันธ์,9
2022,Jun,ประจวบคีรีขันธ์,9
2022,Jul,ประจวบคีรีขันธ์,9
2022,Aug,ประจวบคีรีขันธ์,9
2022,Sep,ประจวบคีรีขันธ์,9
2022,Oct,ประจวบคีรีขันธ์,9
2022,Nov,ประจวบคีรีขันธ์,9
2022,Dec,ประจวบคีรีขันธ์,9
2023,Jan,ประจวบคีรีขันธ์,7
2023,Feb,ประจวบคีรีขันธ์,7
2023,Mar,ประจวบคีรีขันธ์,7
2023,Apr,ประจวบคีรีขันธ์,7
2023,May,ประจวบคีรีขันธ์,7
2023,Jun,ประจวบคีรีขันธ์,7
2023,Jul,ประจวบคีรีขันธ์,7
2023,Aug,ประจวบคีรีขันธ์,7
2023,Sep,ประจวบคีรีขันธ์,7
2023,Oct,ประจวบคีรีขันธ์,7
2023,Nov,ประจวบคีรีขันธ์,7
2023,Dec,ประจวบคีรีขันธ์,7
2024,Jan,ประจวบคีรีขันธ์,5
2024,Feb,ประจวบคีรีขันธ์,5
2024,Mar,ประจวบคีรีขันธ์,5
2024,Apr,ประจวบคีรีขันธ์,5
2024,May,ประจวบคีรีขันธ์,5
2024,Jun,ประจวบคีรีขันธ์,5
2024,Jul,ประจวบคีรีขันธ์,5
2024,Aug,ประจวบคีรีขันธ์,5
2024,Sep,ประจวบคีรีขันธ์,5
2024,Oct,ประจวบคีรีขันธ์,5
2024,Nov,ประจวบคีรีขันธ์,5
2024,Dec,ประจวบคีรีขันธ์,5
2020,Jan,ปราจีนบุรี,35
2020,Feb,ปราจีนบุรี,35
2020,Mar,ปราจีนบุรี,35
2020,Apr,ปราจีนบุรี,35
2020,May,ปราจีนบุรี,35
2020,Jun,ปราจีนบุรี,35
2020,Jul,ปราจีนบุรี,35
2020,Aug,ปราจีนบุรี,35
2020,Sep,ปราจีนบุรี,35
2020,Oct,ปราจีนบุรี,35
2020,Nov,ปราจีนบุรี,35
2020,Dec,ปราจีนบุรี,35
2021,Jan,ปราจีนบุรี,50
2021,Feb,ปราจีนบุรี,50
2021,Mar,ปราจีนบุรี,50
2021,Apr,ปราจีนบุรี,50
2021,May,ปราจีนบุรี,50
2021,Jun,ปราจีนบุรี,50
2021,Jul,ปราจีนบุรี,50
2021,Aug,ปราจีนบุรี,50
2021,Sep,ปราจีนบุรี,50
2021,Oct,ปราจีนบุรี,50
2021,Nov,ปราจีนบุรี,50
2021,Dec,ปราจีนบุรี,50
2022,Jan,ปราจีนบุรี,48
2022,Feb,ปราจีนบุรี,48
2022,Mar,ปราจีนบุรี,48
2022,Apr,ปราจีนบุรี,48
2022,May,ปราจีนบุรี,48
2022,Jun,ปราจีนบุรี,48
2022,Jul,ปราจีนบุรี,48
2022,Aug,ปราจีนบุรี,48
2022,Sep,ปราจีนบุรี,48
2022,Oct,ปราจีนบุรี,48
2022,Nov,ปราจีนบุรี,48
2022,Dec,ปราจีนบุรี,48
2023,Jan,ปราจีนบุรี,36
2023,Feb,ปราจีนบุรี,36
2023,Mar,ปราจีนบุรี,36
2023,Apr,ปราจีนบุรี,36
2023,May,ปราจีนบุรี,36
2023,Jun,ปราจีนบุรี,36
2023,Jul,ปราจีนบุรี,36
2023,Aug,ปราจีนบุรี,36
2023,Sep,ปราจีนบุรี,36
2023,Oct,ปราจีนบุรี,36
2023,Nov,ปราจีนบุรี,36
2023,Dec,ปราจีนบุรี,36
2024,Jan,ปราจีนบุรี,43
2024,Feb,ปราจีนบุรี,43
2024,Mar,ปราจีนบุรี,43
2024,Apr,ปราจีนบุรี,43
2024,May,ปราจีนบุรี,43
2024,Jun,ปราจีนบุรี,43
2024,Jul,ปราจีนบุรี,43
2024,Aug,ปราจีนบุรี,43
2024,Sep,ปราจีนบุรี,43
2024,Oct,ปราจีนบุรี,43
2024,Nov,ปราจีนบุรี,43
2024,Dec,ปราจีนบุรี,43
2020,Jan,ปัตตานี,7
2020,Feb,ปัตตานี,7
2020,Mar,ปัตตานี,7
2020,Apr,ปัตตานี,7
2020,May,ปัตตานี,7
2020,Jun,ปัตตานี,7
2020,Jul,ปัตตานี,7
2020,Aug,ปัตตานี,7
2020,Sep,ปัตตานี,7
2020,Oct,ปัตตานี,7
2020,Nov,ปัตตานี,7
2020,Dec,ปัตตานี,7
2021,Jan,ปัตตานี,10
2021,Feb,ปัตตานี,10
2021,Mar,ปัตตานี,10
2021,Apr,ปัตตานี,10
2021,May,ปัตตานี,10
2021,Jun,ปัตตานี,10
2021,Jul,ปัตตานี,10
2021,Aug,ปัตตานี,10
2021,Sep,ปัตตานี,10
2021,Oct,ปัตตานี,10
2021,Nov,ปัตตานี,10
2021,Dec,ปัตตานี,10
2022,Jan,ปัตตานี,4
2022,Feb,ปัตตานี,4
2022,Mar,ปัตตานี,4
2022,Apr,ปัตตานี,4
2022,May,ปัตตานี,4
2022,Jun,ปัตตานี,4
2022,Jul,ปัตตานี,4
2022,Aug,ปัตตานี,4
2022,Sep,ปัตตานี,4
2022,Oct,ปัตตานี,4
2022,Nov,ปัตตานี,4
2022,Dec,ปัตตานี,4
2023,Jan,ปัตตานี,2
2023,Feb,ปัตตานี,2
2023,Mar,ปัตตานี,2
2023,Apr,ปัตตานี,2
2023,May,ปัตตานี,2
2023,Jun,ปัตตานี,2
2023,Jul,ปัตตานี,2
2023,Aug,ปัตตานี,2
2023,Sep,ปัตตานี,2
2023,Oct,ปัตตานี,2
2023,Nov,ปัตตานี,2
2023,Dec,ปัตตานี,2
2024,Jan,ปัตตานี,5
2024,Feb,ปัตตานี,5
2024,Mar,ปัตตานี,5
2024,Apr,ปัตตานี,5
2024,May,ปัตตานี,5
2024,Jun,ปัตตานี,5
2024,Jul,ปัตตานี,5
2024,Aug,ปัตตานี,5
2024,Sep,ปัตตานี,5
2024,Oct,ปัตตานี,5
2024,Nov,ปัตตานี,5
2024,Dec,ปัตตานี,5
2020,Jan,พระนครศรีอยุธยา,55
2020,Feb,พระนครศรีอยุธยา,55
2020,Mar,พระนครศรีอยุธยา,55
2020,Apr,พระนครศรีอยุธยา,55
2020,May,พระนครศรีอยุธยา,55
2020,Jun,พระนครศรีอยุธยา,55
2020,Jul,พระนครศรีอยุธยา,55
2020,Aug,พระนครศรีอยุธยา,55
2020,Sep,พระนครศรีอยุธยา,55
2020,Oct,พระนครศรีอยุธยา,55
2020,Nov,พระนครศรีอยุธยา,55
2020,Dec,พระนครศรีอยุธยา,55
2021,Jan,พระนครศรีอยุธยา,47
2021,Feb,พระนครศรีอยุธยา,47
2021,Mar,พระนครศรีอยุธยา,47
2021,Apr,พระนครศรีอยุธยา,47
2021,May,พระนครศรีอยุธยา,47
2021,Jun,พระนครศรีอยุธยา,47
2021,Jul,พระนครศรีอยุธยา,47
2021,Aug,พระนครศรีอยุธยา,47
2021,Sep,พระนครศรีอยุธยา,47
2021,Oct,พระนครศรีอยุธยา,47
2021,Nov,พระนครศรีอยุธยา,47
2021,Dec,พระนครศรีอยุธยา,47
2022,Jan,พระนครศรีอยุธยา,73
2022,Feb,พระนครศรีอยุธยา,73
2022,Mar,พระนครศรีอยุธยา,73
2022,Apr,พระนครศรีอยุธยา,73
2022,May,พระนครศรีอยุธยา,73
2022,Jun,พระนครศรีอยุธยา,73
2022,Jul,พระนครศรีอยุธยา,73
2022,Aug,พระนครศรีอยุธยา,73
2022,Sep,พระนครศรีอยุธยา,73
2022,Oct,พระนครศรีอยุธยา,73
2022,Nov,พระนครศรีอยุธยา,73
2022,Dec,พระนครศรีอยุธยา,73
2023,Jan,พระนครศรีอยุธยา,54
2023,Feb,พระนครศรีอยุธยา,54
2023,Mar,พระนครศรีอยุธยา,54
2023,Apr,พระนครศรีอยุธยา,54
2023,May,พระนครศรีอยุธยา,54
2023,Jun,พระนครศรีอยุธยา,54
2023,Jul,พระนครศรีอยุธยา,54
2023,Aug,พระนครศรีอยุธยา,54
2023,Sep,พระนครศรีอยุธยา,54
2023,Oct,พระนครศรีอยุธยา,54
2023,Nov,พระนครศรีอยุธยา,54
2023,Dec,พระนครศรีอยุธยา,54
2024,Jan,พระนครศรีอยุธยา,54
2024,Feb,พระนครศรีอยุธยา,54
2024,Mar,พระนครศรีอยุธยา,54
2024,Apr,พระนครศรีอยุธยา,54
2024,May,พระนครศรีอยุธยา,54
2024,Jun,พระนครศรีอยุธยา,54
2024,Jul,พระนครศรีอยุธยา,54
2024,Aug,พระนครศรีอยุธยา,54
2024,Sep,พระนครศรีอยุธยา,54
2024,Oct,พระนครศรีอยุธยา,54
2024,Nov,พระนครศรีอยุธยา,54
2024,Dec,พระนครศรีอยุธยา,54
2020,Jan,พะเยา,17
2020,Feb,พะเยา,17
2020,Mar,พะเยา,17
2020,Apr,พะเยา,17
2020,May,พะเยา,17
2020,Jun,พะเยา,17
2020,Jul,พะเยา,17
2020,Aug,พะเยา,17
2020,Sep,พะเยา,17
2020,Oct,พะเยา,17
2020,Nov,พะเยา,17
2020,Dec,พะเยา,17
2021,Jan,พะเยา,19
2021,Feb,พะเยา,19
2021,Mar,พะเยา,19
2021,Apr,พะเยา,19
2021,May,พะเยา,19
2021,Jun,พะเยา,19
2021,Jul,พะเยา,19
2021,Aug,พะเยา,19
2021,Sep,พะเยา,19
2021,Oct,พะเยา,19
2021,Nov,พะเยา,19
2021,Dec,พะเยา,19
2022,Jan,พะเยา,16
2022,Feb,พะเยา,16
2022,Mar,พะเยา,16
2022,Apr,พะเยา,16
2022,May,พะเยา,16
2022,Jun,พะเยา,16
2022,Jul,พะเยา,16
2022,Aug,พะเยา,16
2022,Sep,พะเยา,16
2022,Oct,พะเยา,16
2022,Nov,พะเยา,16
2022,Dec,พะเยา,16
2023,Jan,พะเยา,16
2023,Feb,พะเยา,16
2023,Mar,พะเยา,16
2023,Apr,พะเยา,16
2023,May,พะเยา,16
2023,Jun,พะเยา,16
2023,Jul,พะเยา,16
2023,Aug,พะเยา,16
2023,Sep,พะเยา,16
2023,Oct,พะเยา,16
2023,Nov,พะเยา,16
2023,Dec,พะเยา,16
2024,Jan,พะเยา,8
2024,Feb,พะเยา,8
2024,Mar,พะเยา,8
2024,Apr,พะเยา,8
2024,May,พะเยา,8
2024,Jun,พะเยา,8
2024,Jul,พะเยา,8
2024,Aug,พะเยา,8
2024,Sep,พะเยา,8
2024,Oct,พะเยา,8
2024,Nov,พะเยา,8
2024,Dec,พะเยา,8
2020,Jan,พังงา,4
2020,Feb,พังงา,4
2020,Mar,พังงา,4
2020,Apr,พังงา,4
2020,May,พังงา,4
2020,Jun,พังงา,4
2020,Jul,พังงา,4
2020,Aug,พังงา,4
2020,Sep,พังงา,4
2020,Oct,พังงา,4
2020,Nov,พังงา,4
2020,Dec,พังงา,4
2021,Jan,พังงา,2
2021,Feb,พังงา,2
2021,Mar,พังงา,2
2021,Apr,พังงา,2
2021,May,พังงา,2
2021,Jun,พังงา,2
2021,Jul,พังงา,2
2021,Aug,พังงา,2
2021,Sep,พังงา,2
2021,Oct,พังงา,2
2021,Nov,พังงา,2
2021,Dec,พังงา,2
2022,Jan,พังงา,4
2022,Feb,พังงา,4
2022,Mar,พังงา,4
2022,Apr,พังงา,4
2022,May,พังงา,4
2022,Jun,พังงา,4
2022,Jul,พังงา,4
2022,Aug,พังงา,4
2022,Sep,พังงา,4
2022,Oct,พังงา,4
2022,Nov,พังงา,4
2022,Dec,พังงา,4
2023,Jan,พังงา,2
2023,Feb,พังงา,2
2023,Mar,พังงา,2
2023,Apr,พังงา,2
2023,May,พังงา,2
2023,Jun,พังงา,2
2023,Jul,พังงา,2
2023,Aug,พังงา,2
2023,Sep,พังงา,2
2023,Oct,พังงา,2
2023,Nov,พังงา,2
2023,Dec,พังงา,2
2024,Jan,พังงา,3
2024,Feb,พังงา,3
2024,Mar,พังงา,3
2024,Apr,พังงา,3
2024,May,พังงา,3
2024,Jun,พังงา,3
2024,Jul,พังงา,3
2024,Aug,พังงา,3
2024,Sep,พังงา,3
2024,Oct,พังงา,3
2024,Nov,พังงา,3
2024,Dec,พังงา,3
2020,Jan,พัทลุง,23
2020,Feb,พัทลุง,23
2020,Mar,พัทลุง,23
2020,Apr,พัทลุง,23
2020,May,พัทลุง,23
2020,Jun,พัทลุง,23
2020,Jul,พัทลุง,23
2020,Aug,พัทลุง,23
2020,Sep,พัทลุง,23
2020,Oct,พัทลุง,23
2020,Nov,พัทลุง,23
2020,Dec,พัทลุง,23
2021,Jan,พัทลุง,42
2021,Feb,พัทลุง,42
2021,Mar,พัทลุง,42
2021,Apr,พัทลุง,42
2021,May,พัทลุง,42
2021,Jun,พัทลุง,42
2021,Jul,พัทลุง,42
2021,Aug,พัทลุง,42
2021,Sep,พัทลุง,42
2021,Oct,พัทลุง,42
2021,Nov,พัทลุง,42
2021,Dec,พัทลุง,42
2022,Jan,พัทลุง,34
2022,Feb,พัทลุง,34
2022,Mar,พัทลุง,34
2022,Apr,พัทลุง,34
2022,May,พัทลุง,34
2022,Jun,พัทลุง,34
2022,Jul,พัทลุง,34
2022,Aug,พัทลุง,34
2022,Sep,พัทลุง,34
2022,Oct,พัทลุง,34
2022,Nov,พัทลุง,34
2022,Dec,พัทลุง,34
2023,Jan,พัทลุง,26
2023,Feb,พัทลุง,26
2023,Mar,พัทลุง,26
2023,Apr,พัทลุง,26
2023,May,พัทลุง,26
2023,Jun,พัทลุง,26
2023,Jul,พัทลุง,26
2023,Aug,พัทลุง,26
2023,Sep,พัทลุง,26
2023,Oct,พัทลุง,26
2023,Nov,พัทลุง,26
2023,Dec,พัทลุง,26
2024,Jan,พัทลุง,12
2024,Feb,พัทลุง,12
2024,Mar,พัทลุง,12
2024,Apr,พัทลุง,12
2024,May,พัทลุง,12
2024,Jun,พัทลุง,12
2024,Jul,พัทลุง,12
2024,Aug,พัทลุง,12
2024,Sep,พัทลุง,12
2024,Oct,พัทลุง,12
2024,Nov,พัทลุง,12
2024,Dec,พัทลุง,12
2020,Jan,พิจิตร,5
2020,Feb,พิจิตร,5
2020,Mar,พิจิตร,5
2020,Apr,พิจิตร,5
2020,May,พิจิตร,5
2020,Jun,พิจิตร,5
2020,Jul,พิจิตร,5
2020,Aug,พิจิตร,5
2020,Sep,พิจิตร,5
2020,Oct,พิจิตร,5
2020,Nov,พิจิตร,5
2020,Dec,พิจิตร,5
2021,Jan,พิจิตร,10
2021,Feb,พิจิตร,10
2021,Mar,พิจิตร,10
2021,Apr,พิจิตร,10
2021,May,พิจิตร,10
2021,Jun,พิจิตร,10
2021,Jul,พิจิตร,10
2021,Aug,พิจิตร,10
2021,Sep,พิจิตร,10
2021,Oct,พิจิตร,10
2021,Nov,พิจิตร,10
2021,Dec,พิจิตร,10
2022,Jan,พิจิตร,21
2022,Feb,พิจิตร,21
2022,Mar,พิจิตร,21
2022,Apr,พิจิตร,21
2022,May,พิจิตร,21
2022,Jun,พิจิตร,21
2022,Jul,พิจิตร,21
2022,Aug,พิจิตร,21
2022,Sep,พิจิตร,21
2022,Oct,พิจิตร,21
2022,Nov,พิจิตร,21
2022,Dec,พิจิตร,21
2023,Jan,พิจิตร,7
2023,Feb,พิจิตร,7
2023,Mar,พิจิตร,7
2023,Apr,พิจิตร,7
2023,May,พิจิตร,7
2023,Jun,พิจิตร,7
2023,Jul,พิจิตร,7
2023,Aug,พิจิตร,7
2023,Sep,พิจิตร,7
2023,Oct,พิจิตร,7
2023,Nov,พิจิตร,7
2023,Dec,พิจิตร,7
2024,Jan,พิจิตร,11
2024,Feb,พิจิตร,11
2024,Mar,พิจิตร,11
2024,Apr,พิจิตร,11
2024,May,พิจิตร,11
2024,Jun,พิจิตร,11
2024,Jul,พิจิตร,11
2024,Aug,พิจิตร,11
2024,Sep,พิจิตร,11
2024,Oct,พิจิตร,11
2024,Nov,พิจิตร,11
2024,Dec,พิจิตร,11
2020,Jan,พิษณุโลก,23
2020,Feb,พิษณุโลก,23
2020,Mar,พิษณุโลก,23
2020,Apr,พิษณุโลก,23
2020,May,พิษณุโลก,23
2020,Jun,พิษณุโลก,23
2020,Jul,พิษณุโลก,23
2020,Aug,พิษณุโลก,23
2020,Sep,พิษณุโลก,23
2020,Oct,พิษณุโลก,23
2020,Nov,พิษณุโลก,23
2020,Dec,พิษณุโลก,23
2021,Jan,พิษณุโลก,15
2021,Feb,พิษณุโลก,15
2021,Mar,พิษณุโลก,15
2021,Apr,พิษณุโลก,15
2021,May,พิษณุโลก,15
2021,Jun,พิษณุโลก,15
2021,Jul,พิษณุโลก,15
2021,Aug,พิษณุโลก,15
2021,Sep,พิษณุโลก,15
2021,Oct,พิษณุโลก,15
2021,Nov,พิษณุโลก,15
2021,Dec,พิษณุโลก,15
2022,Jan,พิษณุโลก,12
2022,Feb,พิษณุโลก,12
2022,Mar,พิษณุโลก,12
2022,Apr,พิษณุโลก,12
2022,May,พิษณุโลก,12
2022,Jun,พิษณุโลก,12
2022,Jul,พิษณุโลก,12
2022,Aug,พิษณุโลก,12
2022,Sep,พิษณุโลก,12
2022,Oct,พิษณุโลก,12
2022,Nov,พิษณุโลก,12
2022,Dec,พิษณุโลก,12
2023,Jan,พิษณุโลก,22
2023,Feb,พิษณุโลก,22
2023,Mar,พิษณุโลก,22
2023,Apr,พิษณุโลก,22
2023,May,พิษณุโลก,22
2023,Jun,พิษณุโลก,22
2023,Jul,พิษณุโลก,22
2023,Aug,พิษณุโลก,22
2023,Sep,พิษณุโลก,22
2023,Oct,พิษณุโลก,22
2023,Nov,พิษณุโลก,22
2023,Dec,พิษณุโลก,22
2024,Jan,พิษณุโลก,10
2024,Feb,พิษณุโลก,10
2024,Mar,พิษณุโลก,10
2024,Apr,พิษณุโลก,10
2024,May,พิษณุโลก,10
2024,Jun,พิษณุโลก,10
2024,Jul,พิษณุโลก,10
2024,Aug,พิษณุโลก,10
2024,Sep,พิษณุโลก,10
2024,Oct,พิษณุโลก,10
2024,Nov,พิษณุโลก,10
2024,Dec,พิษณุโลก,10
2020,Jan,ภูเก็ต,14
2020,Feb,ภูเก็ต,14
2020,Mar,ภูเก็ต,14
2020,Apr,ภูเก็ต,14
2020,May,ภูเก็ต,14
2020,Jun,ภูเก็ต,14
2020,Jul,ภูเก็ต,14
2020,Aug,ภูเก็ต,14
2020,Sep,ภูเก็ต,14
2020,Oct,ภูเก็ต,14
2020,Nov,ภูเก็ต,14
2020,Dec,ภูเก็ต,14
2021,Jan,ภูเก็ต,7
2021,Feb,ภูเก็ต,7
2021,Mar,ภูเก็ต,7
2021,Apr,ภูเก็ต,7
2021,May,ภูเก็ต,7
2021,Jun,ภูเก็ต,7
2021,Jul,ภูเก็ต,7
2021,Aug,ภูเก็ต,7
2021,Sep,ภูเก็ต,7
2021,Oct,ภูเก็ต,7
2021,Nov,ภูเก็ต,7
2021,Dec,ภูเก็ต,7
2022,Jan,ภูเก็ต,6
2022,Feb,ภูเก็ต,6
2022,Mar,ภูเก็ต,6
2022,Apr,ภูเก็ต,6
2022,May,ภูเก็ต,6
2022,Jun,ภูเก็ต,6
2022,Jul,ภูเก็ต,6
2022,Aug,ภูเก็ต,6
2022,Sep,ภูเก็ต,6
2022,Oct,ภูเก็ต,6
2022,Nov,ภูเก็ต,6
2022,Dec,ภูเก็ต,6
2023,Jan,ภูเก็ต,9
2023,Feb,ภูเก็ต,9
2023,Mar,ภูเก็ต,9
2023,Apr,ภูเก็ต,9
2023,May,ภูเก็ต,9
2023,Jun,ภูเก็ต,9
2023,Jul,ภูเก็ต,9
2023,Aug,ภูเก็ต,9
2023,Sep,ภูเก็ต,9
2023,Oct,ภูเก็ต,9
2023,Nov,ภูเก็ต,9
2023,Dec,ภูเก็ต,9
2024,Jan,ภูเก็ต,7
2024,Feb,ภูเก็ต,7
2024,Mar,ภูเก็ต,7
2024,Apr,ภูเก็ต,7
2024,May,ภูเก็ต,7
2024,Jun,ภูเก็ต,7
2024,Jul,ภูเก็ต,7
2024,Aug,ภูเก็ต,7
2024,Sep,ภูเก็ต,7
2024,Oct,ภูเก็ต,7
2024,Nov,ภูเก็ต,7
2024,Dec,ภูเก็ต,7
2020,Jan,มหาสารคาม,16
2020,Feb,มหาสารคาม,16
2020,Mar,มหาสารคาม,16
2020,Apr,มหาสารคาม,16
2020,May,มหาสารคาม,16
2020,Jun,มหาสารคาม,16
2020,Jul,มหาสารคาม,16
2020,Aug,มหาสารคาม,16
2020,Sep,มหาสารคาม,16
2020,Oct,มหาสารคาม,16
2020,Nov,มหาสารคาม,16
2020,Dec,มหาสารคาม,16
2021,Jan,มหาสารคาม,10
2021,Feb,มหาสารคาม,10
2021,Mar,มหาสารคาม,10
2021,Apr,มหาสารคาม,10
2021,May,มหาสารคาม,10
2021,Jun,มหาสารคาม,10
2021,Jul,มหาสารคาม,10
2021,Aug,มหาสารคาม,10
2021,Sep,มหาสารคาม,10
2021,Oct,มหาสารคาม,10
2021,Nov,มหาสารคาม,10
2021,Dec,มหาสารคาม,10
2022,Jan,มหาสารคาม,8
2022,Feb,มหาสารคาม,8
2022,Mar,มหาสารคาม,8
2022,Apr,มหาสารคาม,8
2022,May,มหาสารคาม,8
2022,Jun,มหาสารคาม,8
2022,Jul,มหาสารคาม,8
2022,Aug,มหาสารคาม,8
2022,Sep,มหาสารคาม,8
2022,Oct,มหาสารคาม,8
2022,Nov,มหาสารคาม,8
2022,Dec,มหาสารคาม,8
2023,Jan,มหาสารคาม,2
2023,Feb,มหาสารคาม,2
2023,Mar,มหาสารคาม,2
2023,Apr,มหาสารคาม,2
2023,May,มหาสารคาม,2
2023,Jun,มหาสารคาม,2
2023,Jul,มหาสารคาม,2
2023,Aug,มหาสารคาม,2
2023,Sep,มหาสารคาม,2
2023,Oct,มหาสารคาม,2
2023,Nov,มหาสารคาม,2
2023,Dec,มหาสารคาม,2
2024,Jan,มหาสารคาม,9
2024,Feb,มหาสารคาม,9
2024,Mar,มหาสารคาม,9
2024,Apr,มหาสารคาม,9
2024,May,มหาสารคาม,9
2024,Jun,มหาสารคาม,9
2024,Jul,มหาสารคาม,9
2024,Aug,มหาสารคาม,9
2024,Sep,มหาสารคาม,9
2024,Oct,มหาสารคาม,9
2024,Nov,มหาสารคาม,9
2024,Dec,มหาสารคาม,9
2020,Jan,มุกดาหาร,3
2020,Feb,มุกดาหาร,3
2020,Mar,มุกดาหาร,3
2020,Apr,มุกดาหาร,3
2020,May,มุกดาหาร,3
2020,Jun,มุกดาหาร,3
2020,Jul,มุกดาหาร,3
2020,Aug,มุกดาหาร,3
2020,Sep,มุกดาหาร,3
2020,Oct,มุกดาหาร,3
2020,Nov,มุกดาหาร,3
2020,Dec,มุกดาหาร,3
2021,Jan,มุกดาหาร,7
2021,Feb,มุกดาหาร,7
2021,Mar,มุกดาหาร,7
2021,Apr,มุกดาหาร,7
2021,May,มุกดาหาร,7
2021,Jun,มุกดาหาร,7
2021,Jul,มุกดาหาร,7
2021,Aug,มุกดาหาร,7
2021,Sep,มุกดาหาร,7
2021,Oct,มุกดาหาร,7
2021,Nov,มุกดาหาร,7
2021,Dec,มุกดาหาร,7
2022,Jan,มุกดาหาร,10
2022,Feb,มุกดาหาร,10
2022,Mar,มุกดาหาร,10
2022,Apr,มุกดาหาร,10
2022,May,มุกดาหาร,10
2022,Jun,มุกดาหาร,10
2022,Jul,มุกดาหาร,10
2022,Aug,มุกดาหาร,10
2022,Sep,มุกดาหาร,10
2022,Oct,มุกดาหาร,10
2022,Nov,มุกดาหาร,10
2022,Dec,มุกดาหาร,10
2023,Jan,มุกดาหาร,7
2023,Feb,มุกดาหาร,7
2023,Mar,มุกดาหาร,7
2023,Apr,มุกดาหาร,7
2023,May,มุกดาหาร,7
2023,Jun,มุกดาหาร,7
2023,Jul,มุกดาหาร,7
2023,Aug,มุกดาหาร,7
2023,Sep,มุกดาหาร,7
2023,Oct,มุกดาหาร,7
2023,Nov,มุกดาหาร,7
2023,Dec,มุกดาหาร,7
2024,Jan,มุกดาหาร,3
2024,Feb,มุกดาหาร,3
2024,Mar,มุกดาหาร,3
2024,Apr,มุกดาหาร,3
2024,May,มุกดาหาร,3
2024,Jun,มุกดาหาร,3
2024,Jul,มุกดาหาร,3
2024,Aug,มุกดาหาร,3
2024,Sep,มุกดาหาร,3
2024,Oct,มุกดาหาร,3
2024,Nov,มุกดาหาร,3
2024,Dec,มุกดาหาร,3
2020,Jan,ยะลา,6
2020,Feb,ยะลา,6
2020,Mar,ยะลา,6
2020,Apr,ยะลา,6
2020,May,ยะลา,6
2020,Jun,ยะลา,6
2020,Jul,ยะลา,6
2020,Aug,ยะลา,6
2020,Sep,ยะลา,6
2020,Oct,ยะลา,6
2020,Nov,ยะลา,6
2020,Dec,ยะลา,6
2021,Jan,ยะลา,6
2021,Feb,ยะลา,6
2021,Mar,ยะลา,6
2021,Apr,ยะลา,6
2021,May,ยะลา,6
2021,Jun,ยะลา,6
2021,Jul,ยะลา,6
2021,Aug,ยะลา,6
2021,Sep,ยะลา,6
2021,Oct,ยะลา,6
2021,Nov,ยะลา,6
2021,Dec,ยะลา,6
2022,Jan,ยะลา,10
2022,Feb,ยะลา,10
2022,Mar,ยะลา,10
2022,Apr,ยะลา,10
2022,May,ยะลา,10
2022,Jun,ยะลา,10
2022,Jul,ยะลา,10
2022,Aug,ยะลา,10
2022,Sep,ยะลา,10
2022,Oct,ยะลา,10
2022,Nov,ยะลา,10
2022,Dec,ยะลา,10
2023,Jan,ยะลา,6
2023,Feb,ยะลา,6
2023,Mar,ยะลา,6
2023,Apr,ยะลา,6
2023,May,ยะลา,6
2023,Jun,ยะลา,6
2023,Jul,ยะลา,6
2023,Aug,ยะลา,6
2023,Sep,ยะลา,6
2023,Oct,ยะลา,6
2023,Nov,ยะลา,6
2023,Dec,ยะลา,6
2024,Jan,ยะลา,5
2024,Feb,ยะลา,5
2024,Mar,ยะลา,5
2024,Apr,ยะลา,5
2024,May,ยะลา,5
2024,Jun,ยะลา,5
2024,Jul,ยะลา,5
2024,Aug,ยะลา,5
2024,Sep,ยะลา,5
2024,Oct,ยะลา,5
2024,Nov,ยะลา,5
2024,Dec,ยะลา,5
2020,Jan,ยโสธร,17
2020,Feb,ยโสธร,17
2020,Mar,ยโสธร,17
2020,Apr,ยโสธร,17
2020,May,ยโสธร,17
2020,Jun,ยโสธร,17
2020,Jul,ยโสธร,17
2020,Aug,ยโสธร,17
2020,Sep,ยโสธร,17
2020,Oct,ยโสธร,17
2020,Nov,ยโสธร,17
2020,Dec,ยโสธร,17
2021,Jan,ยโสธร,15
